question_id,irt_difficulty
Q08727,0.53069750534899
Q05126,0.5305960870119453
Q08426,0.5305762558380425
Q01189,0.5304492787150235
Q02863,0.530214143799101
Q03328,0.5301425280451332
Q05955,0.5296530185501789
Q09527,0.5295954641950924
Q02559,0.5291872719305475
Q10027,0.5289958294142489
Q05075,0.5284412423153857
Q03407,0.5282365881022326
Q09778,0.5281020407718743
Q09524,0.5280731555133427
Q02585,0.5280194324897785
Q09769,0.527892036238196
Q05231,0.5274608325211556
Q09513,0.5272989029400639
Q01002,0.5271508949344167
Q01815,0.5270805658622543
Q02070,0.5269322371107634
Q02271,0.5268236471893618
Q00712,0.5267389610275333
Q05057,0.5265645731966025
Q06429,0.5263461508885457
Q07326,0.5261392488893407
Q02664,0.5261067385163963
Q03287,0.5260472389187835
Q04385,0.5258359912213203
Q10040,0.525753349727836
Q05282,0.5255690322210206
Q00383,0.5253540676787728
Q05668,0.524955816123387
Q10097,0.52472769666552
Q05127,0.5246155210467367
Q05449,0.5244217569354954
Q07651,0.5243773947354748
Q06351,0.5243655732456611
Q05090,0.5238382723264156
Q09143,0.5238254610142961
Q06742,0.5237303354088544
Q10496,0.5233986952759295
Q06109,0.5224812713911035
Q03466,0.5222717283567438
Q00413,0.5221188619982996
Q09377,0.5219554971687558
Q07272,0.5218022498803574
Q02057,0.5215353263137013
Q00587,0.5215226258215652
Q06222,0.5209308247192628
Q02786,0.5207318764633554
Q06398,0.520517078858884
Q00351,0.5203278589954392
Q01719,0.5200352893270435
Q06927,0.5196150092010413
Q02694,0.519519375220143
Q02238,0.5194512031377999
Q02907,0.5192259392214358
Q05830,0.5191567565934508
Q07234,0.5189885738597071
Q02062,0.5188705437123453
Q00968,0.5182547246751238
Q08759,0.5180476314341917
Q04534,0.5179451121556526
Q08100,0.517847401040923
Q05387,0.5175172454285784
Q09602,0.5174426309787984
Q06690,0.5171924174557513
Q07488,0.5168828612376596
Q07288,0.5167763156644674
Q08684,0.5163248957146889
Q01797,0.5159699878504796
Q04498,0.5158611462504258
Q08416,0.515714818554366
Q05659,0.5155479403293267
Q09865,0.5154523735547629
Q03278,0.5150065409715905
Q00207,0.5148150710352701
Q03261,0.5145608508973671
Q05810,0.5142047940054594
Q07969,0.513772617947473
Q09218,0.5137331911206457
Q05443,0.513606031623331
Q01688,0.5134878297264721
Q05484,0.5134169925254299
Q06567,0.5132631010037652
Q10067,0.5132043401406554
Q05042,0.5131611411984832
Q06765,0.5131605323180778
Q01766,0.5126587157796146
Q02327,0.5123030875602609
Q00479,0.5120417401793969
Q02945,0.5119770819749613
Q06700,0.5118441969532515
Q08558,0.5112779518232731
Q07668,0.5112745574891554
Q10046,0.5112427674190283
Q03752,0.5110512280862092
Q00283,0.511049575587054
Q00809,0.5109453373907321
Q09641,0.5105191149092159
Q03240,0.5100153014228291
Q01473,0.5099494812794303
Q10270,0.5096954712519123
Q09107,0.5096517779747757
Q09538,0.5091802879584614
Q01593,0.5089767560382629
Q08164,0.5086102685923746
Q10317,0.5085397086755155
Q10292,0.5083652746419259
Q03937,0.5081415463438432
Q01130,0.5080897689726749
Q00318,0.5080170908217361
Q06860,0.5078674071235371
Q01907,0.5077214873503924
Q06472,0.5075460477285012
Q00038,0.5074192237575912
Q03041,0.5070801973690293
Q10186,0.506837753728411
Q02441,0.5063680357567869
Q05081,0.5062424256141566
Q03142,0.506095540110286
Q08491,0.5057438333459211
Q02359,0.5056541337103172
Q04795,0.5055294916409478
Q01344,0.5053550575428057
Q09081,0.5053352901231183
Q09912,0.505163943433974
Q09348,0.5051387912444787
Q03499,0.5050248583071071
Q03797,0.5048963821312296
Q09336,0.504546268983143
Q00566,0.5044319130821304
Q09925,0.5044122743812962
Q06652,0.5041863464487738
Q04114,0.5040917028431927
Q00039,0.5040367964402569
Q08912,0.5039416231602306
Q06102,0.5038428192524638
Q04863,0.5036437925091831
Q07629,0.5035000823433242
Q02648,0.5033597629873703
Q09522,0.5032547688802431
Q09809,0.5029629134119225
Q10499,0.502829797161536
Q09752,0.5023686786778276
Q02406,0.5021579567208211
Q04862,0.5020926569671075
Q09585,0.5019278479198714
Q04112,0.5016637066339895
Q00121,0.5013955351556887
Q03324,0.500855698182442
Q00393,0.5005665515578526
Q03243,0.5003915416204955
Q02891,0.5003228391467939
Q03075,0.5002566164512184
Q08316,0.5000782696066054
Q06753,0.5000421355947778
Q02936,0.499886162836246
Q04565,0.4995485513124939
Q06407,0.4992447656403594
Q08899,0.49916609765417064
Q01175,0.49907804092016544
Q04819,0.49894388847717575
Q02665,0.4988058076611892
Q04953,0.49864230844604457
Q08859,0.49853825525336737
Q03663,0.4984211639476577
Q03794,0.4982812626904896
Q06828,0.4976081880473799
Q09051,0.497348513151658
Q09324,0.4971574944409384
Q03386,0.497083859737785
Q06538,0.4970001459229309
Q01885,0.4959315424248513
Q05662,0.49590513795136965
Q07941,0.49569937241247203
Q10131,0.4955285523052594
Q06118,0.49549123386908106
Q05831,0.49546557878349085
Q01192,0.49488316154957834
Q02959,0.49481351139687924
Q05964,0.49440106200503753
Q06231,0.4943584529592135
Q09928,0.4940776684405916
Q03966,0.4937483585029139
Q07682,0.49365219967424634
Q09857,0.4934718362335797
Q04139,0.4934175689074811
Q01295,0.4932436584014381
Q09400,0.4931833968456033
Q07000,0.4931611004330475
Q06150,0.4930442663784324
Q05702,0.49290545333638747
Q04712,0.4926525800597965
Q04864,0.491980155645823
Q00579,0.4919783832370643
Q02341,0.4918274373496802
Q08745,0.49140745467038005
Q03090,0.49120941224549464
Q00509,0.4909831430257443
Q08330,0.49092783604248796
Q06665,0.49061805245061335
Q08631,0.4903801695445208
Q01526,0.4899463884877111
Q05523,0.48987512751090484
Q05122,0.48987467607264606
Q05141,0.4892567112281198
Q02087,0.4888305364094406
Q03471,0.48879223382651027
Q07188,0.48865271918736986
Q01481,0.488518755940494
Q01517,0.48847258328336196
Q03591,0.48845125357281755
Q08545,0.4881700812711366
Q07174,0.4877948949523904
Q03095,0.48768287878010846
Q05414,0.48715287643760596
Q02525,0.4870741561947711
Q07366,0.48693739376798834
Q09899,0.48692838663166677
Q07580,0.4866644913770196
Q08488,0.4866291210046679
Q06105,0.4865622198251778
Q08698,0.48647578345864456
Q08556,0.48638166571078245
Q01022,0.48630751872267886
Q08286,0.4862525048787397
Q04870,0.4860648344895246
Q03007,0.4859553808768252
Q07043,0.48585892496188954
Q03820,0.48568194668915077
Q08479,0.4856600993769597
Q08845,0.48530593734114047
Q01783,0.484952729842917
Q07813,0.4848192267691127
Q08280,0.484629429809741
Q09854,0.48453769983573053
Q06130,0.4842058746760206
Q07640,0.48393888088366366
Q02704,0.483893249816808
Q03997,0.48367966816048164
Q05729,0.48360926908289925
Q03165,0.4833229641515976
Q07879,0.48329175453407913
Q07660,0.48323136280849743
Q08004,0.48312500512910334
Q08092,0.4827250324647374
Q00181,0.4827136444153327
Q06277,0.4827109554065951
Q06825,0.4825863100407926
Q06901,0.4824470845612334
Q03053,0.48240233111501735
Q06161,0.48228189037279273
Q04250,0.4820210194676881
Q05750,0.4818726663945861
Q08720,0.4816600785581136
Q01440,0.48162912937848174
Q02875,0.48079351295336575
Q07915,0.4805735275232577
Q04533,0.4804989116255798
Q05297,0.48001667313552715
Q08817,0.4798471066738997
Q09713,0.4797182261950505
Q04912,0.47967771382496005
Q10414,0.4792690242705436
Q02129,0.47925730779204867
Q09414,0.47912217184196765
Q06988,0.47889548113313596
Q06725,0.4786941829100457
Q08956,0.47866143990044424
Q10364,0.47859069526110953
Q08774,0.47854226452976134
Q01723,0.4784152433361951
Q00545,0.47829601783550907
Q09112,0.47814781766362846
Q06970,0.47811374410729446
Q07795,0.4779312586927224
Q02361,0.47782409485257676
Q05880,0.4778039411851269
Q06408,0.47765575345439687
Q08211,0.4773636031669773
Q07161,0.47714027907748086
Q10205,0.4770270464350097
Q03924,0.47675294382572453
Q04138,0.47671956836338997
Q04887,0.4765360276021829
Q04413,0.47570005844808305
Q02897,0.4756708767115989
Q03791,0.47552147731776845
Q08819,0.47534432907423607
Q01336,0.47527599753495803
Q02058,0.47519313595587337
Q01162,0.4751904385036495
Q06369,0.4746955157274038
Q06221,0.4746254029587521
Q05362,0.47459542772211394
Q06129,0.4745579713938438
Q07177,0.47453892057049074
Q02755,0.474427468597343
Q01155,0.47442319559575286
Q08193,0.4742173055340374
Q06899,0.47401844834950113
Q06890,0.4738953542353774
Q07776,0.47387911322046294
Q03104,0.47378167415994604
Q10423,0.47346078664593366
Q05997,0.4729126684041206
Q08905,0.4725964640954569
Q06235,0.47243414452070204
Q08266,0.47225808803991925
Q07976,0.4720561024366986
Q06144,0.4718615638824451
Q07237,0.47182243178805083
Q07099,0.4715583727643538
Q06094,0.4714211482892921
Q01142,0.47126825501233666
Q08322,0.4712325768943274
Q02162,0.47122389815563326
Q03332,0.471154694768559
Q01653,0.4708182016962216
Q09491,0.4708045543322688
Q09039,0.4705551719011758
Q08411,0.4704650471662981
Q05912,0.47021895810709097
Q05368,0.4700853766002199
Q03617,0.46993262147670106
Q08037,0.46969361717422436
Q01241,0.46929983384980833
Q09605,0.4692725557129099
Q02543,0.4685666351242295
Q06760,0.4684562992375163
Q09223,0.468444623226022
Q09043,0.46804428276031873
Q09158,0.4679457678490003
Q07931,0.46790846512668194
Q09926,0.467877672813445
Q07996,0.46781253455270955
Q07373,0.4676834900784091
Q06364,0.46750564655353666
Q09559,0.4674642438762686
Q03898,0.4673933356572032
Q03973,0.4669893751110029
Q09729,0.4665074952945581
Q04289,0.4664543579681345
Q03401,0.46635472286065066
Q09777,0.4662880650661185
Q08230,0.46605269606324606
Q09958,0.46588497320052635
Q08572,0.4657885266440909
Q08069,0.46545371864348395
Q06047,0.46544458508117253
Q00850,0.46521111528873577
Q01337,0.4649241607291668
Q07450,0.4648674034015057
Q06998,0.46437704125916535
Q00430,0.4643456887349677
Q09507,0.4642887001057729
Q01243,0.4641686931646602
Q03390,0.4640510208359962
Q05790,0.4638521140457123
Q04324,0.4636363863919376
Q01979,0.4624047452729724
Q06215,0.46218095639636003
Q06181,0.46207196675002943
Q08146,0.4619716473492566
Q08464,0.4617606927875244
Q00864,0.461630404870328
Q00064,0.46160252418524433
Q08867,0.46153362586694613
Q08127,0.4613236826714891
Q04972,0.46127089814166644
Q05398,0.4612609651306955
Q06993,0.4610489623548578
Q07368,0.4609657499749637
Q00841,0.46081986004027853
Q06191,0.4604360560423772
Q01367,0.46041175948391483
Q07135,0.4600614428223814
Q04811,0.46004681375720835
Q02716,0.45921155870583774
Q05456,0.45860592008224615
Q08861,0.4585396127931381
Q04275,0.4581094601149299
Q00297,0.45808278412816933
Q06157,0.4580489621459473
Q00621,0.4580305891610912
Q04741,0.45801758137550763
Q00426,0.4578834616339272
Q09968,0.45784015857917537
Q06297,0.4568881032096825
Q08024,0.45648507506751884
Q05495,0.45609338054056237
Q00256,0.45575292401603296
Q06850,0.45563349711621376
Q02499,0.4554043361412483
Q01354,0.4550711659536034
Q07512,0.4545690411948456
Q04070,0.4545009247925777
Q04518,0.4539833653817435
Q01608,0.4539136682227335
Q07156,0.4539014253286715
Q05512,0.45328911054435594
Q06314,0.45322224137221107
Q00935,0.4532061494013794
Q03981,0.45305359970143594
Q01690,0.45302578053567377
Q07894,0.4529743675990949
Q02811,0.45276623664126786
Q00678,0.4526891639113816
Q00149,0.4526793585330557
Q03027,0.4526089974479603
Q09913,0.45257408121568765
Q01124,0.45250673922301454
Q03413,0.45234851701630957
Q05838,0.4523162008039985
Q09142,0.4522679844282462
Q08427,0.4519929828699794
Q08787,0.45197152711872934
Q02857,0.4517660193765913
Q07077,0.45153378687852574
Q07753,0.45135097267079705
Q08948,0.4513415445119563
Q06751,0.45128453125843954
Q05755,0.45115495016854157
Q03333,0.45110393758991274
Q08958,0.4509869163833334
Q02338,0.45093579106832643
Q07195,0.4508978572422144
Q10142,0.4508780493319125
Q06560,0.4495631307460747
Q00411,0.44953776307671617
Q02389,0.4495272468818735
Q03323,0.4494671405698392
Q07973,0.4493000028728881
Q05904,0.4492762635178716
Q09368,0.44890295152837983
Q05469,0.44877614721982184
Q09028,0.4484412080938564
Q05448,0.44840993014861125
Q07592,0.44753404220461646
Q05457,0.4473771267505538
Q09822,0.4473012027247485
Q05476,0.44721831510956
Q05644,0.44721636785491803
Q00095,0.4470767740559914
Q05395,0.44701160452849725
Q02100,0.4465051209228883
Q02010,0.4464960209611015
Q09084,0.44641962896188814
Q06614,0.4463193647289665
Q03277,0.44613747954015254
Q06048,0.4459250409341609
Q01873,0.44587433420870587
Q00707,0.44586820871717897
Q07796,0.44568568305123957
Q10136,0.4453249561891252
Q10044,0.44517951246578574
Q09935,0.4451499466128152
Q00747,0.4450245084152289
Q05461,0.4449847698678348
Q03878,0.4448414626821283
Q03147,0.44474046694197605
Q09955,0.44444967814649683
Q05322,0.44440574388966897
Q01285,0.4444053173448385
Q02848,0.44422752096288703
Q05236,0.44407596719058123
Q09855,0.444014014261374
Q09287,0.4436876337874164
Q06886,0.4436256079239603
Q09086,0.4432875706172113
Q04163,0.4432712068582783
Q06537,0.44318437352664974
Q06746,0.4429924516665422
Q08438,0.4429388816962625
Q08889,0.44287545602902434
Q05382,0.4428298916240308
Q10468,0.44281227818715213
Q00421,0.4426828309721224
Q00895,0.44265368441410863
Q06912,0.4424613593431497
Q02754,0.4421620397213204
Q10449,0.44205276492763235
Q03622,0.44204357145074663
Q05352,0.4420365909627862
Q02635,0.44190719838456793
Q04399,0.44187851048382887
Q09914,0.4418074970909062
Q09596,0.4417064176574447
Q00738,0.441253559404047
Q04772,0.44123736834387345
Q01355,0.4411803693687847
Q01011,0.44081130365097954
Q08515,0.44076614500216044
Q05759,0.44008626214894575
Q04801,0.43978541876380584
Q07254,0.4394958199492428
Q07913,0.4392662586574943
Q02198,0.4383816577290999
Q04548,0.43828340298248375
Q00786,0.4381913692266602
Q09381,0.4378951571816313
Q05632,0.4375961379682441
Q06217,0.4366984956880266
Q01045,0.43659660688644186
Q07460,0.43658155910915036
Q05892,0.43647135485810823
Q01527,0.43631242848574764
Q03700,0.4361957623292821
Q07318,0.4360452991579831
Q02978,0.43574613894498154
Q07040,0.4357310139739372
Q03806,0.4355267550291627
Q06721,0.43546256767844926
Q01634,0.4353399200007068
Q07895,0.43521879728331836
Q05951,0.43501479726804704
Q04421,0.4347550530525735
Q10460,0.43460790091875656
Q00298,0.4343564059772692
Q02916,0.4340799123993641
Q04437,0.4337207246278349
Q09506,0.4332720554102002
Q07114,0.43314935747560956
Q03440,0.4329896674383937
Q01091,0.43298482289841056
Q07415,0.4328438077786724
Q05077,0.4327594123191946
Q04966,0.4325900588099981
Q09956,0.4324349995286789
Q05475,0.4323733205020834
Q03247,0.4323004618859354
Q05868,0.43230011499314386
Q07003,0.43228831366447756
Q07442,0.432226993177184
Q09590,0.43221184996678313
Q07051,0.4321740617031548
Q08159,0.4320747095502557
Q03402,0.43177651646931503
Q08114,0.4316073426366271
Q06973,0.43145901346491167
Q01154,0.4311133927702367
Q01402,0.43087052317032837
Q04076,0.43063970622498443
Q06354,0.43029384798660125
Q04073,0.4302611449290886
Q03359,0.43023384486913113
Q06729,0.4300060438527467
Q03705,0.42988182443083267
Q00259,0.4293064449156093
Q01009,0.4292824420174264
Q08624,0.4292679280819581
Q09963,0.4291547103641109
Q02475,0.4288131655767594
Q02455,0.42865022483031845
Q00309,0.4285133726492468
Q03963,0.4282866446367479
Q03414,0.4281951059380216
Q07441,0.4279255916292625
Q03197,0.42755176216926455
Q05005,0.4275196993273393
Q01132,0.42744992451735775
Q04660,0.4274103401820932
Q02444,0.4272087732889955
Q10232,0.42680440945976844
Q04872,0.42646801041490323
Q00175,0.4263041802208049
Q00750,0.4262851010141323
Q00434,0.4262448033995327
Q08627,0.4257790952940049
Q05629,0.42561756844051507
Q08109,0.42557898188910936
Q03470,0.42538705373288344
Q02987,0.4250852316242587
Q10410,0.42504658820470526
Q01751,0.42499508052134183
Q04285,0.4248345426664203
Q01791,0.42473837044121565
Q05391,0.4247094658967024
Q01997,0.424563149537268
Q03088,0.4242354489258833
Q09843,0.4240937910594295
Q00619,0.4240094691813594
Q01020,0.4238933407371964
Q02748,0.42383607617971714
Q01689,0.4238295651773503
Q02562,0.42338000873854664
Q10104,0.4231180772516211
Q05101,0.42308581178101656
Q02447,0.42297003045862647
Q06329,0.4228116357581199
Q08808,0.4227613790421142
Q08405,0.4225881894179192
Q05740,0.42245020609396305
Q01021,0.42228877675837684
Q09146,0.42224254619909546
Q00124,0.4219154655041615
Q07566,0.42191228492934735
Q02986,0.4217085724737622
Q09542,0.42161609819484697
Q02680,0.4215849191821804
Q02106,0.42127418959882523
Q02052,0.4211832669142493
Q00651,0.4211364384231808
Q07747,0.4211347213284208
Q05102,0.42105617410477747
Q01060,0.4209383769720862
Q02589,0.4207910648625525
Q08522,0.4207537222923692
Q04083,0.420670866767517
Q02405,0.42063202843306097
Q10150,0.4205225739134113
Q04340,0.4203517172932574
Q05328,0.42024258689066296
Q05299,0.4201028787602436
Q08436,0.41999309101023513
Q07374,0.4199375642322029
Q06774,0.41933608273039275
Q07974,0.41928497177712526
Q02595,0.4190625355609951
Q09807,0.4187657056532422
Q07593,0.41875677841916203
Q04558,0.4187282944031134
Q00467,0.41869401578776677
Q04259,0.41862461100114107
Q04854,0.41859469705169794
Q02591,0.4181758062773854
Q08466,0.41782982020353737
Q06261,0.4177854939189238
Q06948,0.41752240673214797
Q07421,0.41735378377863847
Q10177,0.4173177988399294
Q06496,0.41693356317599733
Q02751,0.4167193793787694
Q04685,0.4167192347007522
Q02094,0.4164503330876922
Q03028,0.4156111023980083
Q02661,0.4155675994376002
Q07540,0.4153334457471299
Q01621,0.41522396098326686
Q09166,0.4151905534935178
Q07312,0.41519049429203564
Q03132,0.41506365822269664
Q05942,0.4145307883723036
Q02450,0.4145142692742733
Q02471,0.4143423601416137
Q07348,0.4142576999392319
Q06272,0.4136972853227307
Q01800,0.41302193587569047
Q02133,0.4128986792358821
Q06394,0.41284738210010163
Q03596,0.41277845595422263
Q00200,0.4127584400378164
Q05567,0.4126988791203527
Q02155,0.41231215539396815
Q05746,0.4122147008887675
Q09750,0.41200671383039517
Q10287,0.41174056705576556
Q07167,0.41161399937302745
Q04489,0.411311115854716
Q05930,0.4105979961115492
Q05639,0.4105173173640845
Q03781,0.4104028361511378
Q01082,0.4102422876593629
Q03096,0.4101400965569516
Q03529,0.40995704405627076
Q07577,0.4097766739700269
Q09342,0.4096957859501981
Q09900,0.40965104075511477
Q06167,0.4093499073181267
Q09433,0.4093392369303951
Q02645,0.40933470233247854
Q07261,0.4091991220782285
Q05626,0.40885340415839455
Q05933,0.40879479514310535
Q04376,0.4081890863055508
Q09568,0.4081519140251163
Q10275,0.4076817400978279
Q09849,0.40730357193933514
Q00233,0.40725970853359156
Q09862,0.40718144380906657
Q09417,0.40707023916651114
Q01325,0.4070548741987587
Q06524,0.40690560662359837
Q05589,0.4066012984360418
Q01425,0.4065393722811529
Q10038,0.4061272138444607
Q05388,0.4059625471503863
Q07873,0.4059601425477871
Q00660,0.40540686505437784
Q08521,0.405149003792932
Q10328,0.4050595048107631
Q04127,0.40464244022290063
Q06279,0.4043644771443843
Q05023,0.4041649617804544
Q06636,0.4039402053225619
Q00291,0.4034588360898939
Q08961,0.40336618155626763
Q06034,0.4029791780809397
Q02735,0.40290774640208804
Q09615,0.40282573570611374
Q09167,0.4024144999129032
Q04316,0.4021730789873272
Q06357,0.4019916675827124
Q01079,0.40188529838388903
Q10318,0.4016463346061529
Q07112,0.40154444810744067
Q07476,0.4012617538578531
Q02711,0.40123768379967767
Q00336,0.40116983368469605
Q02126,0.40111502505248553
Q08820,0.4009550361284957
Q04926,0.4009487243705435
Q01263,0.4009462467793357
Q09391,0.4004400811997199
Q07560,0.40037835302075697
Q09990,0.4003730844363429
Q09129,0.4003385434824098
Q05432,0.40009109766429873
Q06033,0.3999020686048076
Q03975,0.39981090697226146
Q01452,0.39974582479113135
Q05843,0.3997185921104059
Q09291,0.3995429320736672
Q07452,0.3993928211307093
Q07623,0.39930154523404326
Q06917,0.39903098300259227
Q08235,0.39885962061753594
Q03691,0.39862297553763243
Q02608,0.3985468183766619
Q00730,0.398491539968286
Q00600,0.39845882558515927
Q00404,0.3983330129953768
Q01592,0.398326510267439
Q03503,0.3980144801570037
Q04190,0.39794507415907626
Q01431,0.39783872480539767
Q06956,0.39783489762904417
Q04694,0.3974270969007337
Q01248,0.39734956264443233
Q03296,0.39691577841778336
Q00107,0.39672022531205836
Q09132,0.3966751747766857
Q08229,0.3966573412514984
Q06442,0.39657400860935776
Q08532,0.3965520023030247
Q03714,0.39635108336624864
Q04297,0.3960544979653392
Q00098,0.3959865108642768
Q05135,0.39597005305271027
Q10338,0.39575902935021384
Q04417,0.3955961683745809
Q08703,0.395356062865442
Q10278,0.3953310796133983
Q06808,0.3948477543891029
Q10291,0.39477356267870944
Q04038,0.39457476392061064
Q06006,0.39456211978555733
Q05109,0.39446984020376524
Q06692,0.3942115747427389
Q02535,0.3941841805347853
Q07239,0.3940537561683854
Q07984,0.3940274177002519
Q08537,0.3937422167734819
Q06501,0.39367521164465047
Q06426,0.3935258555228549
Q05049,0.39342747472014483
Q03410,0.3932344110284055
Q08406,0.3929661758827817
Q07181,0.39281530233485423
Q05384,0.39265321232111683
Q09184,0.3926365440709287
Q06654,0.3925323394471875
Q00539,0.3922497990278742
Q01512,0.3917735345173543
Q03839,0.3916208110087078
Q01813,0.39137796169031797
Q07418,0.3912789570898502
Q10158,0.39115996995392865
Q01064,0.3910281103705644
Q07409,0.39070698159168427
Q07606,0.39047522718381494
Q08767,0.3904350117459285
Q08175,0.3900655876982459
Q09502,0.3899886708808487
Q00664,0.38992421302649527
Q07411,0.3891886840178594
Q03148,0.3891567314040832
Q01088,0.388858100399985
Q03134,0.3879563661820737
Q01874,0.3878563895238652
Q04191,0.3877190958323841
Q10403,0.3875082110698108
Q08762,0.38743292563554105
Q01408,0.3871734708775777
Q06473,0.38676092544933316
Q03396,0.38651338456071993
Q03641,0.3864875965275598
Q10386,0.3861670872806735
Q06633,0.38542198493441826
Q00945,0.38533511299810436
Q04626,0.38494827365270823
Q01941,0.38464458115590383
Q03765,0.3846401652573018
Q05819,0.38458749868623265
Q06387,0.384520045110256
Q08955,0.384149140294164
Q02074,0.3840290232701304
Q09403,0.3839622243193698
Q09890,0.38392723895459885
Q00437,0.3835439753508052
Q05836,0.38348182663796687
Q01857,0.38341661424183965
Q09357,0.3834135618347894
Q03453,0.382975790436268
Q08013,0.38239109110003283
Q03293,0.3822452872691764
Q09821,0.3822410536530609
Q01784,0.38195075832142034
Q04756,0.3816540373641287
Q00085,0.3814693056435405
Q02615,0.38105097941469
Q07465,0.381000024368577
Q00724,0.38037528424037786
Q00827,0.38025436812046765
Q10201,0.3799378015534169
Q07034,0.3797491854520619
Q08744,0.3793290961863092
Q04528,0.37909643836522566
Q09677,0.37876193391914265
Q08478,0.3787448828212065
Q09825,0.37867010237632615
Q03024,0.3785669967598931
Q07910,0.3784840364880726
Q05519,0.37827472675293594
Q03204,0.378041158167736
Q06066,0.37776210276756017
Q10194,0.37761763616072025
Q06375,0.3775879061466752
Q02123,0.37644007888197173
Q03252,0.3763481244980641
Q01351,0.37620823645122464
Q08645,0.3761831031664277
Q08687,0.3761329183281739
Q03530,0.37573801276001406
Q05765,0.37557808330053727
Q04152,0.3754427091529939
Q05531,0.37491273057757346
Q08965,0.3746600198828867
Q09296,0.37451477902037644
Q08519,0.37448156638323715
Q08185,0.37427645244128155
Q09738,0.37420403288220333
Q05936,0.3739301790626765
Q03671,0.3738894096473678
Q02161,0.3737698410311554
Q05878,0.3735557101131277
Q04279,0.3733594957879472
Q07548,0.3733454065899676
Q06618,0.3733406371996487
Q06089,0.37327221402901317
Q03478,0.37325764516274507
Q06380,0.3730430392930277
Q02032,0.37300058103896927
Q03760,0.3728876779869051
Q02342,0.37275857894044623
Q06892,0.372584912674389
Q09261,0.37256837234527224
Q00244,0.3724246381490877
Q03533,0.37220086974711497
Q09536,0.3718437722309685
Q05402,0.3717940874425502
Q02560,0.37146901809096816
Q08775,0.3714436049082237
Q03941,0.371221258529609
Q07757,0.37112870364570566
Q08315,0.37099939406407173
Q07252,0.37097579684199233
Q01362,0.3708606731796497
Q04090,0.3707040514092874
Q01137,0.3706239716498354
Q04142,0.3705695083605859
Q06684,0.3704788981290133
Q06388,0.3703112886506071
Q01016,0.3702727781895867
Q07885,0.3702654340553756
Q03250,0.37018798873451225
Q02199,0.36999677700496353
Q00960,0.3698642380526625
Q08471,0.3697982485564276
Q01724,0.36969314569922
Q05595,0.3696648310218034
Q10426,0.3696105727389232
Q01795,0.36933211697900037
Q09823,0.3692599370450951
Q06699,0.3690679217811731
Q04157,0.36883175521264877
Q00396,0.3687338695850345
Q08128,0.368499070875273
Q08742,0.36843208530906846
Q02075,0.36810431796682763
Q01666,0.36792333103098906
Q08561,0.3677022700816623
Q07044,0.3676925660139874
Q08023,0.3676914417406688
Q02961,0.3676773792839128
Q05000,0.3673614304334573
Q09122,0.3670143769165336
Q07331,0.3664529640339787
Q09364,0.36643001587687296
Q03582,0.3664237672872708
Q06158,0.36639882140275515
Q02806,0.36620980896589067
Q06113,0.365972109030393
Q02178,0.36571061904025093
Q04266,0.36531683367493767
Q06449,0.36520492210838745
Q03048,0.3651119952119066
Q01501,0.36510356884701006
Q05681,0.365087485456563
Q06867,0.36477948338076954
Q03856,0.36471353330667494
Q03885,0.36468536427419856
Q05719,0.3646356775610924
Q08844,0.36456551972161316
Q04264,0.3643601322968386
Q02887,0.36434922146445226
Q00796,0.3642939984830735
Q01056,0.36413048567299205
Q09062,0.36409502789714887
Q09267,0.363549459920127
Q03906,0.36336719844729487
Q07653,0.36272615255714863
Q00017,0.3625163404720153
Q01219,0.36248841651752856
Q10373,0.362440793003344
Q05441,0.3620299645735644
Q06385,0.3619843316395486
Q06245,0.36194390586640074
Q09891,0.36164663590069124
Q07864,0.3616347860448126
Q08481,0.3616022154657389
Q05645,0.3615672690220273
Q04793,0.3614614082895024
Q02268,0.3613342032369251
Q09262,0.36098864526747293
Q08200,0.36086376525626684
Q05293,0.36063577595034696
Q09761,0.36045986640132566
Q00019,0.36040514676831414
Q02307,0.3604006232180441
Q04638,0.3600232397325418
Q03220,0.3599190297026844
Q03046,0.35962424342552146
Q04623,0.3596057996450176
Q02260,0.3595826785821042
Q03631,0.3593636077283452
Q06149,0.35933514927252613
Q05856,0.35911939274586563
Q07662,0.3589852429238853
Q06462,0.3587781065822971
Q01958,0.3587759924066954
Q09101,0.3587168541012581
Q06367,0.3584888981199967
Q06577,0.3584800046076986
Q01464,0.3583501192683387
Q00281,0.3583458341040686
Q04737,0.35831575511280317
Q07567,0.3582699133494359
Q04817,0.358012011194591
Q04970,0.35780092579453376
Q00929,0.35779828514839607
Q04838,0.3577786264045193
Q06733,0.3576712434445013
Q02490,0.35758002543786427
Q00453,0.3575790107308666
Q03822,0.35753240076011217
Q08059,0.3572605442217377
Q08272,0.35701961980045943
Q08077,0.3570159020175679
Q00264,0.3569031182351645
Q04432,0.35675050290567517
Q10479,0.3564990099535858
Q00304,0.35632943581124216
Q00742,0.35608492221044247
Q07628,0.35601792913914426
Q00139,0.35581475317849803
Q03384,0.3555537885579024
Q01098,0.3552981423381414
Q01360,0.3550033520354318
Q04591,0.3548880088527198
Q01935,0.35399933311972415
Q00167,0.3536157543701276
Q03841,0.3534597959165451
Q00089,0.3534213617760301
Q01439,0.3532200048209965
Q07549,0.3531491986248998
Q00859,0.3531061223996462
Q08090,0.35308451449774425
Q01384,0.3529935289347655
Q06064,0.3528199567879748
Q03260,0.35261986626912695
